,item_id,año
93794,392440.0,2016
93795,446980.0,2016
93796,444950.0,2016
93797,430960.0,2016
93798,441720.0,2016
93799,442000.0,2016
93800,424250.0,2016
93801,433960.0,2016
93802,448750.0,2016
93803,401690.0,2016
93804,440340.0,2016
93805,413540.0,2016
93806,434970.0,2016
93807,434390.0,2016
93808,442310.0,2016
93809,372810.0,2016
93810,322500.0,2016
93811,447480.0,2016
93812,431860.0,2016
93813,443850.0,2016
93814,442500.0,2016
93815,444280.0,2016
93816,434700.0,2016
93817,381320.0,2016
93818,440880.0,2016
93819,326047.0,2016
93820,352950.0,2016
93821,407830.0,2016
93822,435570.0,2016
93823,402040.0,2016
93824,355560.0,2016
93825,441700.0,2016
93826,402340.0,2016
93827,450150.0,2016
93828,445710.0,2016
93829,441710.0,2016
93831,374620.0,2016
93832,432290.0,2016
93833,449600.0,2016
93834,440380.0,2016
93835,449360.0,2016
93836,428550.0,2016
93837,443470.0,2016
93838,446460.0,2003
93839,446480.0,2016
93840,446470.0,2016
93841,446440.0,2016
93842,433210.0,2015
93843,450780.0,2016
93844,449350.0,2016
93845,421670.0,2016
93846,431410.0,2016
93847,420160.0,2016
93848,449601.0,2016
93849,371870.0,2016
93850,449603.0,2016
93851,449602.0,2016
93852,389510.0,2016
93853,416424.0,2016
93855,438690.0,2016
93856,427860.0,2016
93857,437702.0,2016
93858,365590.0,2016
93859,366690.0,2016
93860,437700.0,2016
93861,437701.0,2016
93862,412310.0,2016
93863,408880.0,2016
93864,434062.0,2016
93865,434061.0,2016
93866,438140.0,2016
93867,440040.0,2016
93868,438150.0,2016
93869,440050.0,2016
93870,440030.0,2016
93871,379586.0,2016
93872,379587.0,2016
93873,379588.0,2016
93874,429908.0,2016
93875,430310.0,2016
93876,430311.0,2016
93877,430316.0,2016
93878,430317.0,2016
93879,400551.0,2016
93880,430315.0,2016
93881,436576.0,2016
93882,322630.0,2016
93883,436577.0,2016
93884,334370.0,2016
93885,419240.0,2015
93886,451140.0,2016
93887,336030.0,2016
93888,431220.0,2015
93889,353890.0,2016
93890,448350.0,2016
93891,397860.0,2015
93892,448010.0,2015
93893,446960.0,2016
93894,379980.0,2016
93895,450840.0,2016
93896,446430.0,2016
93897,406720.0,2016
93898,304190.0,2016
93899,236870.0,2016
93900,448790.0,2016
93901,429250.0,2016
93902,436580.0,2016
93903,357490.0,2016
93904,448000.0,2016
93905,446860.0,2016
93906,416420.0,2016
93907,454080.0,2016
93908,443940.0,2016
93909,454110.0,2016
93910,454660.0,2016
93911,381160.0,2016
93912,436581.0,2016
93913,436582.0,2016
93914,378041.0,2016
93915,436584.0,2016
93916,436583.0,2016
93917,356040.0,2016
93919,444460.0,2016
93920,450080.0,2016
93921,447970.0,2016
93922,439920.0,2016
93923,454791.0,2015
93924,446380.0,2016
93925,454790.0,2015
93926,448400.0,2016
93927,387400.0,2016
93928,352050.0,2016
93929,445341.0,2016
93930,445340.0,2016
93931,441680.0,2016
93932,428600.0,2016
93933,428601.0,2016
93934,428602.0,2016
93935,413480.0,2016
93936,413170.0,2016
93937,449200.0,2016
93938,449040.0,2016
93939,454190.0,2016
93940,96100.0,2016
93941,451030.0,2016
93942,368150.0,2016
93943,436587.0,2016
93944,456040.0,2016
93945,454330.0,2017
93946,455451.0,2016
93947,299910.0,2016
93948,449720.0,2016
93949,456120.0,2016
93950,406830.0,2015
93951,436588.0,2016
93952,433241.0,2016
93953,454740.0,2016
93954,453790.0,2016
93955,317320.0,2016
93956,444770.0,2016
93957,450890.0,2016
93958,450870.0,2016
93959,453730.0,2016
93960,367140.0,2016
93961,406170.0,2016
93962,408960.0,2016
93963,456890.0,2016
93965,454510.0,2016
93966,403850.0,2016
93967,400020.0,2016
93968,449950.0,2016
93969,384330.0,2016
93970,446830.0,2016
93971,421120.0,2016
93972,434000.0,2016
93973,455370.0,2016
93974,448380.0,2016
93975,412460.0,2016
93976,397100.0,2016
93977,455970.0,2016
93978,424850.0,2016
93979,449500.0,2016
93980,449680.0,2016
93981,397390.0,2016
93982,451920.0,2016
93983,393820.0,2016
93984,450650.0,2016
93985,372000.0,2016
93986,439900.0,2016
93988,453330.0,2016
93990,446330.0,2016
93991,445262.0,2016
93992,429310.0,2016
93993,445260.0,2016
93994,431320.0,2016
93995,439500.0,2016
93996,426860.0,2016
93997,446310.0,2013
93998,439501.0,2016
93999,438780.0,2016
94000,433500.0,2016
94001,436589.0,2016
94002,436590.0,2016
94003,436592.0,2016
94004,436593.0,2016
94005,436591.0,2016
94006,440720.0,2016
94007,428563.0,2016
94008,428564.0,2016
94009,457710.0,2014
94010,440914.0,2016
94011,257850.0,2016
94013,422980.0,2016
94014,441060.0,2016
94015,437000.0,2016
94017,345990.0,2016
94018,420500.0,2016
94019,441560.0,2017
94020,419110.0,2016
94021,448610.0,2016
94022,293800.0,2017
94023,448570.0,2016
94024,442770.0,2016
94026,456430.0,2016
94027,400360.0,2016
94028,456470.0,2016
94029,457490.0,2016
94031,457450.0,2016
94032,420550.0,2016
94033,327220.0,2015
94034,432990.0,2016
94035,449220.0,2016
94048,436121.0,2016
94049,436120.0,2016
94050,443720.0,2016
94051,458030.0,2016
94060,358830.0,2016
94061,439690.0,2016
94063,65217.0,2016
94065,428603.0,2016
94066,428605.0,2016
94067,428604.0,2016
94068,444800.0,2016
94069,408240.0,2016
94070,376941.0,2016
94071,376940.0,2016
94072,405550.0,2016
94073,425380.0,2016
94074,427640.0,2015
94075,443580.0,2016
94076,434540.0,2016
94077,461020.0,2016
94078,446250.0,2016
94079,444390.0,2016
94080,423800.0,2016
94081,443970.0,2016
94082,338310.0,2016
94083,394010.0,2016
94084,436410.0,2016
94085,455980.0,2016
94086,377140.0,2016
94087,452960.0,2016
94088,427470.0,2016
94089,456280.0,2016
94090,460740.0,2016
94091,436598.0,2016
94092,436599.0,2016
94093,436600.0,2016
94094,436601.0,2016
94095,411870.0,2016
94096,388475.0,2016
94097,450550.0,2016
94098,453820.0,2016
94099,406290.0,2016
94100,451710.0,2016
94101,405530.0,2016
94102,431500.0,2016
94103,432720.0,2016
94104,439940.0,2016
94105,461010.0,2016
94106,408640.0,2016
94107,461090.0,2016
94108,462550.0,2016
94109,458820.0,2016
94110,457610.0,2016
94111,461400.0,2016
94112,366260.0,2016
94113,452890.0,2016
94114,397170.0,2016
94115,414290.0,2016
94116,432480.0,2016
94117,431430.0,2016
94118,462740.0,2016
94120,460030.0,2016
94121,445130.0,2016
94122,415150.0,2016
94123,424780.0,2016
94124,459240.0,2016
94125,458380.0,2016
94126,300260.0,2016
94129,461200.0,2016
94130,458400.0,2016
94131,394540.0,2016
94133,444870.0,2016
94134,436607.0,2016
94135,435111.0,2016
94136,365200.0,2016
94137,463850.0,2016
94138,455830.0,2016
94139,371010.0,2015
94140,425440.0,2016
94141,376934.0,2016
94142,394160.0,2016
94143,463990.0,2016
94144,375210.0,2016
94145,403400.0,2016
94146,403410.0,2016
94147,403430.0,2016
94148,454800.0,2016
94149,411370.0,2016
94150,463010.0,2016
94151,462220.0,2016
94152,429280.0,2016
94153,444250.0,2017
94154,461140.0,2016
94155,446020.0,2016
94156,455030.0,2016
94157,451640.0,2016
94158,454030.0,2016
94159,464640.0,2016
94160,451680.0,2016
94161,463320.0,2016
94162,428830.0,2016
94163,464380.0,2016
94164,433744.0,2016
94165,453440.0,2016
94166,464860.0,2016
94167,427250.0,2016
94168,427390.0,2011
94169,462460.0,2015
94170,462170.0,2016
94171,427350.0,2001
94172,427300.0,1995
94173,427360.0,1987
94174,427370.0,2000
94175,427320.0,2004
94176,421370.0,1993
94177,427310.0,2001
94178,453450.0,2016
94179,416560.0,2013
94180,416520.0,2012
94181,417590.0,2013
94182,417610.0,2014
94183,426500.0,2009
94184,426530.0,2012
94185,453920.0,2016
94186,426540.0,2013
94187,426420.0,2013
94188,426520.0,2010
94189,426510.0,2010
94190,417640.0,2012
94191,417630.0,2010
94192,441170.0,2006
94193,441160.0,2005
94194,421460.0,2008
94195,421470.0,2009
94196,421490.0,2011
94197,421480.0,2010
94198,421450.0,2007
94199,417580.0,2013
94200,426470.0,2004
94201,426480.0,2005
94202,417560.0,1994
94203,426440.0,1987
94204,417670.0,2010
94205,441150.0,1998
94206,437240.0,2010
94207,441100.0,2003
94208,441090.0,2006
94209,441180.0,2005
94210,441200.0,2006
94211,441080.0,1993
94212,441210.0,2002
94213,426350.0,2007
94214,437260.0,2011
94215,426450.0,1991
94216,441140.0,2009
94217,441190.0,2013
94218,410810.0,2016
94219,441120.0,2003
94220,379210.0,2016
94221,421240.0,1998
94222,458060.0,2016
94223,464130.0,2016
94224,332410.0,2016
94225,449710.0,2016
94226,338130.0,2016
94227,428940.0,2015
94228,397320.0,2016
94229,461520.0,2016
94230,454420.0,2016
94231,463390.0,2016
94232,363250.0,2016
94233,455270.0,2016
94234,464180.0,2016
94235,455280.0,2016
94236,464230.0,2016
94237,463310.0,2016
94238,444210.0,2016
94239,370940.0,2016
94240,251270.0,2016
94241,350271.0,2016
94242,434490.0,2016
94244,426926.0,2016
94245,426927.0,2016
94246,426928.0,2016
94247,426929.0,2016
94248,426990.0,2016
94249,426993.0,2016
94250,426994.0,2016
94251,426991.0,2016
94252,426995.0,2016
94253,426992.0,2016
94254,426998.0,2016
94255,426996.0,2016
94256,426997.0,2016
94257,426999.0,2016
94258,427001.0,2016
94259,427000.0,2016
94260,462960.0,2016
94261,461750.0,2016
94262,433242.0,2016
94263,430120.0,2016
94264,460240.0,2016
94266,461230.0,2016
94267,465530.0,2016
94268,284410.0,2016
94269,428430.0,2016
94270,439890.0,2016
94271,458640.0,2016
94272,466250.0,2016
94273,360280.0,2016
94274,436608.0,2016
94275,436609.0,2016
94276,436610.0,2016
94278,436611.0,2016
94279,426920.0,2016
94280,415480.0,2016
94281,426922.0,2016
94282,426921.0,2016
94283,426923.0,2016
94284,426924.0,2016
94285,464810.0,2016
94286,456050.0,2016
94287,463750.0,2016
94288,436160.0,2016
94289,426925.0,2016
94290,462950.0,2016
94291,443650.0,2016
94292,465210.0,2016
94293,458530.0,2016
94294,387290.0,2016
94295,465980.0,2016
94296,466390.0,2016
94297,465691.0,2016
94298,387984.0,2016
94299,456440.0,2016
94300,462730.0,2008
94301,463200.0,2016
94302,458830.0,2016
94303,457600.0,2016
94304,461040.0,2016
94305,367890.0,2015
94306,399836.0,2016
94307,444790.0,2016
94308,461890.0,2016
94310,463210.0,2016
94311,439960.0,2016
94312,438130.0,2016
94313,366230.0,2016
94315,461280.0,2017
94316,376945.0,2016
94317,435740.0,2016
94318,362350.0,2016
94319,465730.0,2016
94320,222573.0,2016
94321,463000.0,2016
94323,271240.0,2016
94324,329280.0,2016
94325,446450.0,2016
94326,461130.0,2016
94327,462280.0,2016
94328,433745.0,2016
94329,454560.0,2016
94330,465600.0,2016
94331,340680.0,2016
94332,462830.0,2016
94333,433746.0,2016
94334,436430.0,2016
94335,433380.0,2016
94336,386080.0,2016
94338,442860.0,2016
94339,377480.0,2016
94340,448260.0,2016
94341,465610.0,2016
94342,448050.0,2016
94343,460890.0,2016
94344,463710.0,2016
94345,456810.0,2016
94346,465340.0,2016
94347,441850.0,2016
94348,436460.0,2016
94349,465830.0,2016
94350,465831.0,2016
94351,446010.0,2016
94352,303290.0,2016
94353,464720.0,2016
94354,467300.0,2016
94355,463050.0,2016
94356,445420.0,2011
94357,453400.0,2016
94358,459020.0,2016
94359,465320.0,2016
94360,464630.0,2016
94361,463040.0,2016
94362,465000.0,2016
94363,449470.0,2016
94364,465020.0,2016
94366,463360.0,2016
94367,396700.0,2016
94368,465130.0,2016
94369,443070.0,2016
94370,321400.0,2016
94371,465832.0,2016
94372,464900.0,2016
94374,370910.0,2016
94376,373880.0,2016
94377,433750.0,2016
94378,428540.0,2016
94379,436617.0,2016
94380,436612.0,2016
94381,436614.0,2016
94382,436613.0,2016
94383,436616.0,2016
94384,436615.0,2016
94385,288140.0,2016
94386,449390.0,2016
94387,448020.0,2016
94388,394230.0,2016
94389,385560.0,2016
94390,435519.0,2016
94392,452950.0,2016
94393,467190.0,2006
94394,453090.0,2016
94395,467180.0,2006
94396,467110.0,2007
94397,467100.0,2007
94398,467160.0,2009
94399,467200.0,2008
94400,467140.0,2010
94402,467130.0,2011
94403,405000.0,2016
94404,408110.0,2016
94405,461880.0,2016
94406,468520.0,2016
94407,468610.0,2016
94408,471310.0,2016
94409,461580.0,2016
94410,420790.0,2016
94411,461820.0,2016
94412,436619.0,2016
94413,436622.0,2016
94414,350110.0,2016
94415,449391.0,2016
94416,470230.0,2016
94417,425150.0,2016
94418,436618.0,2016
94419,436621.0,2016
94420,436620.0,2016
94421,463220.0,2016
94422,471450.0,2016
94423,452110.0,2008
94424,465930.0,2016
94425,464190.0,2004
94426,469730.0,2016
94427,384380.0,2015
94428,444670.0,2016
94429,460960.0,2016
94430,466580.0,2016
94431,471240.0,2016
94433,406670.0,2016
94434,351990.0,2016
94435,325976.0,2016
94436,453060.0,2016
94437,468490.0,2016
94438,447000.0,2016
94439,413500.0,2016
94440,451110.0,2016
94441,359870.0,2016
94442,462580.0,2016
94443,433910.0,2016
94444,466490.0,2016
94445,468410.0,2016
94446,467000.0,2016
94447,449420.0,2016
94448,433090.0,2016
94449,470770.0,2016
94450,433200.0,2016
94451,363520.0,2016
94452,456600.0,2016
94453,450200.0,2010
94454,450260.0,2015
94456,450270.0,2015
94457,453270.0,2016
94458,450280.0,2013
94459,450300.0,2011
94460,450310.0,2014
94461,446690.0,2014
94462,450230.0,2011
94463,421320.0,2010
94464,452140.0,2015
94465,466380.0,2016
94466,452160.0,2012
94467,452150.0,2010
94468,452270.0,2000
94469,452170.0,2002
94470,452260.0,2003
94471,452300.0,1998
94472,452350.0,2009
94473,452330.0,2014
94474,452370.0,2009
94475,452380.0,2001
94476,452360.0,2004
94477,464330.0,2016
94478,303310.0,2016
94480,465230.0,2016
94481,458790.0,2013
94482,461640.0,2016
94483,473520.0,2014
94484,473510.0,2016
94485,467930.0,2016
94486,427400.0,2004
94487,462660.0,2016
94488,466210.0,2016
94489,473430.0,2016
94490,471250.0,2016
94491,467210.0,2016
94492,473850.0,2016
94493,223100.0,2016
94494,283640.0,2016
94495,402310.0,2016
94496,445990.0,2016
94497,449392.0,2016
94498,471650.0,2016
94499,473560.0,2016
94500,462470.0,2016
94501,388830.0,2016
94502,366270.0,2016
94503,471170.0,2009
94504,254320.0,2016
94505,368640.0,2016
94506,473090.0,2016
94507,461935.0,2016
94509,468800.0,2016
94510,440150.0,2016
94511,463610.0,2016
94512,443730.0,2016
94513,463440.0,2016
94514,448310.0,2016
94515,475180.0,2016
94516,472630.0,2016
94517,453620.0,2016
94519,395100.0,2016
94520,372490.0,2016
94521,477830.0,2016
94522,466960.0,2016
94523,343961.0,2016
94524,461380.0,2016
94525,458750.0,2016
94526,467950.0,2016
94527,464240.0,2016
94528,467850.0,2016
94529,470691.0,2016
94530,466790.0,2016
94531,364880.0,2016
94532,460970.0,2011
94533,471570.0,2016
94534,463810.0,2016
94536,434520.0,2016
94537,449394.0,2016
94538,466020.0,2016
94539,474910.0,2016
94540,454600.0,2016
94541,473670.0,2016
94542,436627.0,2016
94543,436629.0,2016
94544,436628.0,2016
94545,436630.0,2016
94546,466420.0,2016
94547,452981.0,2016
94548,452982.0,2016
94549,415740.0,2016
94550,436470.0,2016
94551,472740.0,2016
94552,467520.0,2016
94553,405960.0,2015
94554,461030.0,2016
94555,453770.0,2016
94556,453320.0,2016
94557,407940.0,2016
94558,473660.0,2016
94559,441510.0,2016
94560,451900.0,2016
94561,478210.0,2016
94562,470190.0,2016
94563,363990.0,2016
94564,437520.0,2016
94565,466170.0,2016
94566,411910.0,2016
94567,472490.0,2016
94568,454260.0,2016
94569,473840.0,1999
94570,465410.0,2016
94571,465570.0,2016
94572,476470.0,2016
94573,476240.0,2016
94574,449300.0,2016
94575,463460.0,2016
94576,481490.0,2016
94577,436631.0,2016
94578,429462.0,2016
94579,436632.0,2016
94580,436634.0,2016
94581,463980.0,2016
94582,310370.0,2016
94583,460390.0,2016
94584,483300.0,2016
94585,391550.0,2016
94586,461241.0,2016
94587,474010.0,2016
94588,436633.0,2016
94589,420825.0,2016
94590,420824.0,2016
94591,477290.0,2016
94592,487050.0,2016
94593,479100.0,2016
94594,485890.0,2016
94595,482300.0,2016
94597,486360.0,2016
94598,431850.0,2016
94599,457080.0,2016
94600,467031.0,2016
94601,361280.0,2016
94602,468280.0,2016
94603,459040.0,2016
94604,455460.0,2016
94605,455200.0,2016
94606,485760.0,2016
94607,366849.0,2016
94608,464511.0,2016
94609,467030.0,2016
94610,464522.0,2016
94611,464513.0,2016
94612,482221.0,2016
94613,482222.0,2016
94614,380750.0,2016
94615,467960.0,2016
94616,453300.0,2016
94617,385380.0,2016
94619,476880.0,2016
94620,485860.0,2016
94621,478300.0,2016
94622,478301.0,2016
94623,476450.0,2016
94624,466030.0,2016
94625,442050.0,2016
94626,482420.0,2016
94627,468726.0,2016
94628,436280.0,2016
94629,483790.0,2016
94630,485560.0,2016
94631,487020.0,2016
94633,486210.0,2016
94635,487370.0,2016
94636,467230.0,2015
94637,488750.0,2016
94638,463270.0,2016
94639,436637.0,2016
94640,436638.0,2016
94641,436639.0,2016
94642,464410.0,2012
94643,464420.0,2012
94644,464430.0,2013
94645,340770.0,2016
94647,486820.0,2016
94648,488890.0,2016
94649,295193.0,2016
94650,295197.0,2016
94651,442810.0,2016
94652,486560.0,2016
94653,486530.0,2016
94654,487610.0,2016
94655,432030.0,2016
94656,366620.0,2016
94657,487420.0,2016
94658,489010.0,2016
94659,488930.0,2016
94660,489300.0,2016
94661,462611.0,2016
94662,477821.0,2016
94663,456200.0,2016
94664,411610.0,2016
94665,477750.0,2015
94666,431640.0,2016
94667,291090.0,2012
94668,463870.0,2016
94669,485090.0,2016
94670,489450.0,2016
94671,430290.0,2016
94672,485010.0,2016
94673,473710.0,2016
94674,488700.0,2016
94675,485620.0,2016
94676,462213.0,2016
94677,473100.0,2016
94678,462081.0,2016
94679,400490.0,2016
94680,462210.0,2016
94681,462211.0,2016
94682,462084.0,2016
94683,462083.0,2016
94684,350640.0,2016
94685,435480.0,2016
94686,466060.0,2016
94687,489700.0,2016
94688,484890.0,2016
94689,488280.0,2016
94690,490860.0,2016
94691,450240.0,2016
94692,488620.0,2016
94693,488640.0,2016
94694,404060.0,2016
94695,458450.0,2016
94696,491160.0,2016
94697,491300.0,2016
94698,485600.0,2016
94699,454180.0,2016
94700,488580.0,2016
94701,436641.0,2016
94702,485080.0,2010
94703,490330.0,2016
94704,484860.0,2016
94705,466070.0,2016
94706,487520.0,2016
94707,458330.0,2016
94708,490230.0,2016
94709,491840.0,2016
94710,457087.0,2016
94711,457088.0,2016
94712,478034.0,2016
94713,491680.0,2016
94714,467037.0,2016
94715,467035.0,2016
94716,467039.0,2016
94717,467036.0,2016
94718,486190.0,2016
94719,485143.0,2016
94720,478031.0,2016
94721,478056.0,2016
94722,478041.0,2016
94723,478057.0,2016
94724,478042.0,2016
94725,478045.0,2016
94726,478033.0,2016
94727,478030.0,2016
94728,478036.0,2016
94729,478039.0,2016
94730,478037.0,2016
94731,478053.0,2016
94732,485142.0,2016
94733,485141.0,2016
94734,467870.0,2016
94736,478054.0,2016
94737,488500.0,2016
94738,459490.0,2016
94739,376956.0,2016
94740,464800.0,2016
94741,491580.0,2016
94742,491330.0,2016
94743,431260.0,2016
94744,450190.0,2016
94745,489470.0,2007
94746,492392.0,2013
94747,489730.0,2016
94748,376240.0,2014
94749,477260.0,2016
94751,492391.0,2013
94752,487300.0,2016
94753,433800.0,2012
94754,455990.0,2016
94755,450530.0,2016
94756,491760.0,2016
94757,463110.0,2016
94758,466100.0,2016
94759,363530.0,2016
94760,391310.0,2016
94761,334350.0,2016
94762,455400.0,2016
94763,460940.0,2016
94764,490380.0,2016
94765,492260.0,2016
94766,407320.0,2016
94767,492250.0,2016
94768,417620.0,2015
94769,476051.0,2016
94770,476052.0,2016
94771,486850.0,2016
94772,493760.0,2016
94773,458510.0,2016
94774,464780.0,2016
94775,493950.0,2016
94776,325134.0,2016
94777,325133.0,2016
94778,492330.0,2016
94780,453700.0,2016
94781,488130.0,2016
94782,492480.0,2016
94783,493070.0,2016
94784,488140.0,2016
94785,492370.0,2013
94786,479060.0,2016
94787,479061.0,2016
94788,493610.0,2016
94789,340030.0,2016
94790,467600.0,2016
94791,467620.0,2016
94792,494392.0,2016
94793,467780.0,2016
94794,494390.0,2016
94795,490320.0,2016
94796,398150.0,2016
94797,494080.0,2016
94798,438640.0,2016
94799,441480.0,2016
94800,466541.0,2016
94801,439241.0,2016
94803,489610.0,2016
94804,494630.0,2016
94805,468460.0,2016
94806,489750.0,2016
94807,493730.0,2016
94808,497540.0,2016
94809,423369.0,2016
94810,492640.0,2016
94812,490390.0,2016
94813,486040.0,2016
94814,485000.0,2016
94815,437870.0,2016
94816,488370.0,2001
94817,488380.0,2002
94818,369030.0,2016
94819,488400.0,2004
94820,462990.0,2016
94821,496360.0,2016
94822,488390.0,2003
94823,491390.0,2015
94824,493300.0,2016
94825,493301.0,2016
94827,444140.0,2016
94829,492170.0,2016
94831,497340.0,2016
94832,435961.0,2016
94834,454220.0,2016
94835,492891.0,2016
94836,492892.0,2016
94837,492680.0,2016
94838,492890.0,2016
94839,462700.0,2016
94840,425580.0,2016
94842,295201.0,2016
94843,423230.0,2016
94844,295200.0,2016
94845,436656.0,2016
94846,436657.0,2016
94847,436658.0,2016
94848,436659.0,2016
94850,490480.0,2016
94851,495330.0,2016
94852,498890.0,2016
94853,498900.0,2016
94854,492470.0,2014
94855,495790.0,2016
94856,492510.0,2016
94857,418340.0,2016
94858,496030.0,2016
94859,490090.0,2011
94860,496430.0,2016
94862,487700.0,2016
94863,497690.0,2016
94865,437160.0,2016
94866,492620.0,2016
94867,497860.0,2008
94868,492600.0,2016
94869,497050.0,2016
94870,493650.0,2016
94871,488560.0,2016
94872,389190.0,2016
94873,314010.0,2016
94874,486150.0,2016
94875,498660.0,2016
94876,466350.0,2016
94877,490820.0,2016
94878,499360.0,2016
94879,473600.0,2016
94880,466360.0,2016
94881,497060.0,2016
94882,493640.0,2016
94883,496530.0,2016
94884,415530.0,2016
94885,493630.0,2016
94886,406550.0,2016
94887,496890.0,2016
94888,443691.0,2016
94889,499460.0,2016
94890,487990.0,2014
94891,468680.0,2016
94892,494290.0,2016
94893,368680.0,2015
94894,501250.0,2016
94895,500540.0,2016
94897,470890.0,2016
94898,500190.0,2016
94899,454480.0,2016
94900,475210.0,2016
94901,294600.0,2016
94902,436663.0,2016
94903,488320.0,2016
94904,277390.0,2016
94905,500780.0,2016
94906,464960.0,2016
94907,468040.0,2016
94909,465750.0,2016
94910,500910.0,2016
94911,498223.0,2016
94912,498220.0,2016
94913,498221.0,2016
94914,498222.0,2016
94915,437340.0,2016
94916,452510.0,2016
94917,449830.0,2016
94918,497270.0,2016
94919,499440.0,2016
94920,461720.0,2016
94921,438904.0,2016
94922,418640.0,1995
94923,500860.0,2016
94924,492430.0,2016
94925,491000.0,2016
94926,499960.0,2016
94927,500160.0,2016
94928,275030.0,2016
94929,444620.0,2016
94930,494074.0,2016
94931,492280.0,2016
94932,499390.0,2016
94933,490300.0,2016
94935,491110.0,2016
94936,393930.0,2016
94937,471896.0,2016
94938,471895.0,2016
94939,372160.0,2016
94940,490100.0,2016
94941,496980.0,2016
94942,501290.0,2016
94943,501820.0,2016
94944,501730.0,2016
94945,501230.0,2016
94946,488970.0,2016
94947,500620.0,2016
94948,486480.0,2016
94949,374050.0,2016
94951,465170.0,2016
94952,496101.0,2016
94953,362380.0,2016
94955,488630.0,2016
94956,493190.0,2016
94957,502550.0,2016
94959,500850.0,2016
94960,493280.0,2016
94962,378521.0,2016
94963,455350.0,2016
94965,500680.0,2016
94966,499340.0,2016
94967,461243.0,2016
94968,447010.0,2016
94969,461246.0,2016
94970,425900.0,2016
94971,464050.0,2016
94972,288100.0,2016
94973,461830.0,2012
94974,485820.0,2016
94976,294100.0,2016
94977,457195.0,2015
94978,457198.0,2015
94979,457196.0,2015
94980,457197.0,2015
94981,434901.0,2016
94982,500770.0,2016
94983,496900.0,2016
94984,498730.0,2016
94985,503060.0,2016
94987,498700.0,2016
94988,497521.0,2016
94989,473441.0,2016
94990,410320.0,2016
94991,464204.0,2016
94992,462140.0,2016
94994,464201.0,2016
94995,327680.0,2016
94997,295203.0,2016
94998,441830.0,2016
94999,480600.0,2016
95000,436665.0,2016
95001,436667.0,2016
95002,501040.0,2016
95003,436668.0,2016
95005,436666.0,2016
95007,475960.0,2016
95008,495380.0,2016
95009,503090.0,2016
95010,496630.0,2016
95011,503990.0,2016
95012,498940.0,2016
95013,485150.0,2016
95014,500570.0,2016
95015,452340.0,2016
95016,501120.0,2016
95017,486810.0,2016
95018,498811.0,2016
95019,500370.0,2016
95020,425300.0,2016
95021,496490.0,2016
95022,346330.0,2016
95023,502630.0,2016
95024,504220.0,2016
95025,502930.0,2016
95026,504870.0,2016
95029,503110.0,2016
95030,504170.0,2016
95032,462972.0,2016
95033,504350.0,2016
95034,438831.0,2016
95035,501430.0,2016
95036,299800.0,2016
95037,499330.0,2016
95038,376520.0,2016
95039,462970.0,2016
95040,458860.0,2016
95041,480900.0,2016
95042,470200.0,2016
95044,381880.0,2016
95045,497260.0,2016
95046,474730.0,2016
95048,318090.0,2016
95049,443570.0,2016
95050,502250.0,2017
95051,501030.0,2016
95052,501460.0,2016
95053,501740.0,2016
95054,504970.0,2016
95055,467900.0,2016
95056,427340.0,2007
95057,503080.0,2016
95058,503050.0,2016
95059,458970.0,2016
95060,409870.0,2016
95061,452810.0,1999
95063,252610.0,2016
95064,503130.0,2016
95065,457810.0,2016
95066,498580.0,2016
95067,493150.0,2016
95068,496590.0,2016
95069,496990.0,2016
95071,376961.0,2016
95073,474240.0,2003
95074,498190.0,2016
95075,409530.0,2016
95076,498560.0,2016
95077,211820.0,2016
95079,477160.0,2016
95080,496870.0,2016
95081,453840.0,2016
95082,436000.0,2016
95083,496710.0,2016
95084,496800.0,2016
95085,488660.0,2016
95086,496720.0,2016
95087,496010.0,2016
95088,466080.0,2016
95089,480631.0,2016
95090,442760.0,2016
95091,495890.0,2016
95092,507020.0,2016
95093,340000.0,2016
95094,501260.0,2016
95095,482330.0,2016
95096,492940.0,2016
95097,492944.0,2016
95098,433320.0,2016
95099,492941.0,2016
95100,492942.0,2016
95101,473720.0,2016
95102,492943.0,2016
95103,466544.0,2016
95104,466548.0,2016
95105,505240.0,2016
95106,501760.0,2016
95107,504520.0,2016
95108,505210.0,2016
95110,507180.0,2016
95112,496640.0,2016
95113,498040.0,2016
95114,498050.0,2016
95115,504850.0,2016
95117,338170.0,2016
95118,455320.0,2016
95119,495370.0,2016
95120,431360.0,2016
95121,506350.0,2016
95122,504070.0,2016
95123,496650.0,2016
95124,505410.0,2016
95125,504510.0,2016
95126,496510.0,2016
95127,494680.0,2016
95128,421870.0,2016
95129,506100.0,2016
95130,502910.0,2016
95131,485160.0,2016
95133,508180.0,2016
95134,505150.0,2016
95135,486510.0,2016
95136,485970.0,2016
95137,503980.0,2016
95138,487330.0,2016
95139,485920.0,2016
95140,481360.0,2016
95141,497760.0,2016
95142,485740.0,2016
95143,478980.0,2016
95145,45420.0,2016
95146,504980.0,2016
95147,495720.0,2016
95148,434730.0,2016
95149,510310.0,2016
95150,501830.0,2016
95151,508840.0,2016
95153,499230.0,2016
95154,494570.0,2016
95155,503070.0,2016
95157,270030.0,2016
95159,502770.0,2016
95160,267788.0,2016
95161,445310.0,2016
95163,510280.0,2016
95164,498870.0,2016
95165,492340.0,2016
95166,500220.0,2016
95167,453990.0,2016
95168,492270.0,2016
95169,509050.0,2016
